title,vqq_score,need_vip,cast,play_amt,vqq_play_link,img_link
爱,8.1,True,主演：赵薇 舒淇 阮经天 赵又廷 钮承泽 陈意涵 郭采洁 彭于晏,3695万,"<a href=""https://v.qq.com/x/cover/2zdht157l4nbc6l.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/2zdht157l4nbc6lt1444816936.jpg/220"">"
谍海计中计,8.1,True,主演：艾尔.帕西诺 柯林·法瑞尔 布丽姬·穆娜 加布里埃尔·马赫特,109万,"<a href=""https://v.qq.com/x/cover/ys2vrcg4jnqujr0.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/ys2vrcg4jnqujr0t1444947943.jpg/220"">"
我们所知道的生活,8.1,True,主演：凯瑟琳·海格尔 乔什·杜哈明,217万,"<a href=""https://v.qq.com/x/cover/ehqipkerwuc4712.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/ehqipkerwuc4712t1444827081.jpg/220"">"
轰炸鲁尔水坝记,8.1,True,主演：迈克尔·雷德格瑞夫 Ursula Jeans 查尔斯·卡森 Stanley Van Beers,64万,"<a href=""https://v.qq.com/x/cover/pp4n2czjemxdqh8.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/pp4n2czjemxdqh8t1463763723.jpg/220"">"
阿里巴巴和四十大盗,8.1,True,主演：玛丽亚·蒙特兹 杜亨·贝 Jon Hall 安迪·德怀恩 Kurt Katch,58万,"<a href=""https://v.qq.com/x/cover/jaqgmsaff42w1mm.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/jaqgmsaff42w1mm1550801366/220"">"
理想主义者,8.1,False,主演：皮特·泼拉格伯格 索伦·莫灵 托玛斯·博·拉森 雅丽·乔维尔,15万,"<a href=""https://v.qq.com/x/cover/kir23jwectdtnv6.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/kir23jwectdtnv6t1465228927.jpg/220"">"
一世好命,8.1,True,主演：吴君如 卢冠廷 黄一山,647万,"<a href=""https://v.qq.com/x/cover/7dbt6blqkwj59t0.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/7dbt6blqkwj59t01516609934/220"">"
在路上,8.1,True,主演：萨姆·赖利 克里斯汀·斯图尔特 加内特·赫德兰,524万,"<a href=""https://v.qq.com/x/cover/h3z6q3bswkq2qoh.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/h3z6q3bswkq2qoht1444854401.jpg/220"">"
独奏者,8.1,True,主演：杰米·福克斯 小罗伯特·唐尼 拉琪儿·哈里斯 斯蒂芬·鲁特,23万,"<a href=""https://v.qq.com/x/cover/4fktcj75nywygsm.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/4fktcj75nywygsmt1463663057.jpg/220"">"
嗜血破晓,8.1,True,主演：伊桑·霍克 威廉·达福 伊莎贝尔·卢卡斯 萨姆·尼尔 克劳蒂娅·卡万,961万,"<a href=""https://v.qq.com/x/cover/9njt8t8xblkyts3.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/9njt8t8xblkyts3t1476781203.jpg/220"">"
遗落战境,8.1,True,主演：汤姆·克鲁斯 摩根·弗里曼 欧嘉·柯瑞兰寇 尼可拉·科斯特-瓦尔道 佐伊·贝尔,741万,"<a href=""https://v.qq.com/x/cover/mrpaq5vzmhyk2jg.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/mrpaq5vzmhyk2jg1555482494/220"">"
西洋古董洋果子店,8.1,False,主演：朱智勋 金材昱 刘亚仁 崔志浩,38万,"<a href=""https://v.qq.com/x/cover/2l7plau5665bh2y.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/2l7plau5665bh2y1484043349/220"">"
十字军 下,8.1,True,主演：亚历桑德罗·加斯曼 约翰尼斯·布兰纳普,169万,"<a href=""https://v.qq.com/x/cover/c8dm3lis7r28vwc.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/c8dm3lis7r28vwc1511251338/220"">"
女拳霸,8.1,True,主演：杰佳·亚宁 阿部宽 Ammara Siripong 彭帕·瓦其拉本 Yanin Vismitananda,3104万,"<a href=""https://v.qq.com/x/cover/p4mu8sr1e5dfakf.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/p4mu8sr1e5dfakft1444949489.jpg/220"">"
世纪审判,8.1,False,主演：马丁·弗瑞曼 安东尼·拉帕格利亚 丽贝卡·弗朗特 安迪·尼曼 本·劳埃德-休斯,45万,"<a href=""https://v.qq.com/x/cover/frnpqqvneyxnh4i.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/frnpqqvneyxnh4i1554277060/220"">"
爱情天文学,8.1,True,主演：欧嘉·柯瑞兰寇 杰瑞米·艾恩斯 肖娜·麦克唐纳 安娜·萨瓦,77万,"<a href=""https://v.qq.com/x/cover/i4yoafni8gws43o.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/i4yoafni8gws43o1480907713/220"">"
家庭护理,8.1,False,主演：波莱克·波利夫卡 塔蒂亚娜·维尔赫莫娃 Zuzana Kronerová 艾琳娜·米霍洛娃,28万,"<a href=""https://v.qq.com/x/cover/8wk0r4tw0zs7nqv.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/8wk0r4tw0zs7nqv1484711305/220"">"
听风者,8.1,True,主演：梁朝伟 周迅 王学兵 范晓萱 董勇,1917万,"<a href=""https://v.qq.com/x/cover/fcpkha8c1947qxl.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/fcpkha8c1947qxlt1444836324.jpg/220"">"
我的叔叔,8.1,False,主演：松田龙平 真木阳子 大西利空 户次重幸,244万,"<a href=""https://v.qq.com/x/cover/bc4ei8kpjmx4p1b.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/bc4ei8kpjmx4p1b1503580364/220"">"
萨米大冒险,8.1,False,神奇小龟历险记,692万,"<a href=""https://v.qq.com/x/cover/2bsf25fgt8n8urn.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/2bsf25fgt8n8urnt1444809871.jpg/220"">"
无限复活,8.1,True,主演：郑伊健 张柏芝 关继威 活丽明,1039万,"<a href=""https://v.qq.com/x/cover/ak6x0l8t7v41anh.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/ak6x0l8t7v41anh1523438300/220"">"
决战猩球,8.1,True,主演：马克·沃尔伯格 海伦娜·伯翰·卡特 蒂姆·罗斯 艾斯黛拉·沃伦,1313万,"<a href=""https://v.qq.com/x/cover/lzt111uouuhxef1.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/lzt111uouuhxef11550645552/220"">"
说谎的女人,8.1,True,主演：刘嘉玲 吴启华 金燕玲 周美凤,461万,"<a href=""https://v.qq.com/x/cover/nced48hadlyiv39.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/nced48hadlyiv39t1463826722.jpg/220"">"
拜见岳父大人,8.1,True,主演：罗伯特·德尼罗 本·斯蒂勒 特莉·保罗 布莱思·丹纳,84万,"<a href=""https://v.qq.com/x/cover/ifmcif0c6sfbi9f.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/ifmcif0c6sfbi9ft1444878574.jpg/220"">"
反恐疑云,8.1,True,主演：瑞茜·威瑟斯彭 杰克·吉伦哈尔 梅丽尔·斯特里普 彼得·萨斯加德,44万,"<a href=""https://v.qq.com/x/cover/q1hlhvp8cwh4wpy.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/q1hlhvp8cwh4wpy1528429235/220"">"
大世界,8.1,True,华语黑色幽默动画电影,3803万,"<a href=""https://v.qq.com/x/cover/e70nsopw2u9h2yt.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/e70nsopw2u9h2yt1555984589/220"">"
机动杀人,8.1,True,主演：安吉丽娜·朱莉 伊桑·霍克 基弗·萨瑟兰 吉娜·罗兰兹 奥利维·马丁内兹,283万,"<a href=""https://v.qq.com/x/cover/h33mjapiy9mic5g.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/h33mjapiy9mic5gt1444854152.jpg/220"">"
地心抢险记,8.1,True,主演：艾伦·艾克哈特 希拉里·斯万克 布鲁斯·格林伍德 阿尔法·沃德 斯坦利·图齐,340万,"<a href=""https://v.qq.com/x/cover/j4zbdq8xf7l6fuu.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/j4zbdq8xf7l6fuut1463722273.jpg/220"">"
男神与女神的罗曼史,8.1,True,主演：安迪·吉雷 西塞丽·卡塞儿 斯蒂芬妮·克雷恩考尔,57万,"<a href=""https://v.qq.com/x/cover/aztsmfyvbkb3mlw.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/aztsmfyvbkb3mlw1533018720/220"">"
爱疯了,8.1,True,主演：安东·尤金 菲丽希缇·琼斯 詹妮弗·劳伦斯 阿莉克丝·金斯顿,351万,"<a href=""https://v.qq.com/x/cover/tsio7yigq9d9rds.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/tsio7yigq9d9rdst1449984615.jpg/220"">"
暹罗决：九神战甲,8.1,True,泰拳少年获神秘力量拯救世界,1840万,"<a href=""https://v.qq.com/x/cover/vien544t6p8saud.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/vien544t6p8saud1536311203/220"">"
博物馆奇妙夜2,8.1,True,主演：本·斯蒂勒 艾米·亚当斯 欧文·威尔逊 汉克·阿扎利亚 史蒂夫·库根,456万,"<a href=""https://v.qq.com/x/cover/h1fxlkqjgg8wvut.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/h1fxlkqjgg8wvut1526633712/220"">"
速度与激情3,8.1,True,主演：卢卡斯·布莱克 宝娃 纳塔莉·凯利 成康 布莱恩·泰,2400万,"<a href=""https://v.qq.com/x/cover/p0wd3xfsrh2ntwo.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/p0wd3xfsrh2ntwot1444948353.jpg/220"">"
传奇海盗黑胡子船长,8.1,True,主演：安古斯·麦克菲登 理查德·查伯兰 杰西卡·查斯坦 斯泰西·基齐,95万,"<a href=""https://v.qq.com/x/cover/5k3d2e1gk77o0ug.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/5k3d2e1gk77o0ug1511855525/220"">"
施陶芬贝格,8.1,True,主演：塞巴斯蒂安·科赫 乌尔里希·图库尔 哈代·克鲁格 Christopher Buchholz,32万,"<a href=""https://v.qq.com/x/cover/ladymeuc23rvj02.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/ladymeuc23rvj021514266498/220"">"
异形大战铁血战士,8.1,True,主演：桑娜·莱瑟 雷欧·波瓦 兰斯·亨利克森 艾文·布莱纳,1003万,"<a href=""https://v.qq.com/x/cover/kkb6npzm6ft4jy4.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/kkb6npzm6ft4jy41548918581/220"">"
罪途2之救赎代价,8.1,True,主演：韩朴俊 朱颜曼滋 何索 李心敏 韩秋池,7033万,"<a href=""https://v.qq.com/x/cover/gzhspv0hfg0pol0.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/gzhspv0hfg0pol01526270742/220"">"
星际迷航10：复仇女神,8.1,True,主演：帕特里克·斯图尔特 汤姆·哈迪 朗·普尔曼 乔纳森·弗雷克斯 布伦特·斯皮内,400万,"<a href=""https://v.qq.com/x/cover/zzu2xfp0a093vac.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/zzu2xfp0a093vact1444960589.jpg/220"">"
十兄弟,8.1,True,主演：张敏 钟镇涛 释小龙 郝劭文,2113万,"<a href=""https://v.qq.com/x/cover/kzqntgvg26s6pme.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/kzqntgvg26s6pmet1464942777.jpg/220"">"
决不撤退！,8.1,True,主演：弗兰克·洛夫乔伊 理查德·加尔森 安妮塔·露易丝 鲁斯·谭柏林 拉蒙·约翰逊,425万,"<a href=""https://v.qq.com/x/cover/v5pkxnbj4d5f4gn.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/v5pkxnbj4d5f4gnt1468576880.jpg/220"">"
拜见岳父大人2,8.1,True,主演：本·斯蒂勒 罗伯特·德尼罗 达斯汀·霍夫曼,55万,"<a href=""https://v.qq.com/x/cover/j3it81700o7b4cn.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/j3it81700o7b4cnt1444885579.jpg/220"">"
泪痕,8.1,False,主演：李仁堂 方辉 杨威,29万,"<a href=""https://v.qq.com/x/cover/9jzmwluk8dezc95.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/9jzmwluk8dezc95t1463864506.jpg/220"">"
大太监李莲英,8.1,True,主演：姜文 刘晓庆 田少军 朱旭,142万,"<a href=""https://v.qq.com/x/cover/j2js7kl2ljtow7x.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/j2js7kl2ljtow7x1517994967/220"">"
堕落的偶像,8.1,True,主演：拉尔夫·理查德森 米歇尔·摩根 索尼娅·德雷斯戴尔 Bobby Henrey,2655,"<a href=""https://v.qq.com/x/cover/l3mbmdi6y5m9b8d.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/l3mbmdi6y5m9b8dt1444906821.jpg/220"">"
佐罗传奇,8.1,True,主演：安东尼奥·班德拉斯 凯瑟琳·泽塔-琼斯 尼克·齐兰德 阿德里安·阿龙索,69万,"<a href=""https://v.qq.com/x/cover/9pbc62lrae2t8ft.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/9pbc62lrae2t8ftt1444775910.jpg/220"">"
鬼新娘,8.1,True,主演：钟楚红 周润发 王小凤 叶德娴,2097万,"<a href=""https://v.qq.com/x/cover/sw0q85idqpy9lig.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/sw0q85idqpy9lig1550211427/220"">"
生死22分钟,8.1,True,主演：Sergey Aprelskiy Vladimir Blagoy Vladislav Demin,288万,"<a href=""https://v.qq.com/x/cover/kux8ccupssmht9p.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/kux8ccupssmht9p1554689463/220"">"
小生怕怕,8.1,True,主演：郑文雅 谭咏麟 曾志伟,680万,"<a href=""https://v.qq.com/x/cover/1kpo6x7ppycxto3.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/1kpo6x7ppycxto31550461575/220"">"
蝙蝠侠：夜幕下的哥谭市,8.1,True,蝙蝠侠追踪“开膛手杰克”,337万,"<a href=""https://v.qq.com/x/cover/2pflxtgqnlt23va.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/2pflxtgqnlt23va1525244196/220"">"
甜蜜的事业,8.1,True,主演：李秀明 李连生 凌元,32万,"<a href=""https://v.qq.com/x/cover/fn4r74sgcykn0ak.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/fn4r74sgcykn0akt1463846539.jpg/220"">"
精装追女仔,8.1,True,主演：周润发 张曼玉 曾志伟 郑裕玲,930万,"<a href=""https://v.qq.com/x/cover/re1n20j4nq3o840.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/re1n20j4nq3o8401481618919/220"">"
封锁,8.1,False,主演：Mehmet Ozgur Berkay Ates 图林·奥曾 Müfit Kayacan,220万,"<a href=""https://v.qq.com/x/cover/0ba8xpdjk6pdn58.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/0ba8xpdjk6pdn581554261000/220"">"
无名鸟,8.1,True,主演：苍井优 阿部隆史 松坂桃李 村川绘梨,47万,"<a href=""https://v.qq.com/x/cover/7imqkhp6sx1kh1b.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/7imqkhp6sx1kh1b1524570306/220"">"
不是冤家不聚头,8.1,True,主演：萧芳芳 吴耀汉 秦沛 陈国新 李琳琳,300万,"<a href=""https://v.qq.com/x/cover/t4f92rnb3lxyvii.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/t4f92rnb3lxyvii1550211481/220"">"
书写人生,8.1,True,主演：艾米丽·万凯普 迈克尔·恩奎斯特 大卫·卡尔 迈克尔·克里斯托弗,157万,"<a href=""https://v.qq.com/x/cover/pf6caidf95jryb3.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/pf6caidf95jryb3t1465205450.jpg/220"">"
安乐战场,8.1,True,主演：曾志伟 温碧霞 李志希 黄光亮 邓碧云,614万,"<a href=""https://v.qq.com/x/cover/1hq3mzandcntqib.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/1hq3mzandcntqib1542120134/220"">"
决胜21点,8.1,True,主演：吉姆·斯特吉斯 凯文·史派西 凯特·波茨沃斯,228万,"<a href=""https://v.qq.com/x/cover/b5f64i7lb6xj6wp.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/b5f64i7lb6xj6wpt1444791365.jpg/220"">"
轰天炮2,8.1,True,主演：梅尔·吉布森 丹尼·格洛弗 乔·佩西 乔斯·艾克兰,95万,"<a href=""https://v.qq.com/x/cover/054zk54c45w7hxn.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/054zk54c45w7hxnt1444786713.jpg/220"">"
游龙戏凤,8.1,True,主演：玛丽莲·梦露 劳伦斯·奥利弗 西碧尔·索恩迪克,74万,"<a href=""https://v.qq.com/x/cover/sq25w41dd8wozd5.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/sq25w41dd8wozd51523416697/220"">"
独行侠,8.1,True,主演：约翰尼·德普 艾米·汉莫 汤姆·威尔金森,388万,"<a href=""https://v.qq.com/x/cover/9wxu321xfo8o5cn.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/9wxu321xfo8o5cn1554874393/220"">"
天堂五分钟,8.1,True,主演：詹姆斯·内斯比特 安娜玛丽亚·玛琳卡 莱勒·罗迪 连姆·尼森,200万,"<a href=""https://v.qq.com/x/cover/cyyn7qsie6qnl2k.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/cyyn7qsie6qnl2k1489461202/220"">"
森林泰山,8.1,True,主演：布兰登·费舍 莱斯利·曼恩,338万,"<a href=""https://v.qq.com/x/cover/8xddy8qsrhv1oje.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/8xddy8qsrhv1ojet1445566064.jpg/220"">"
美国派2,8.1,True,主演：贾森·比格斯 莎诺·伊丽莎白 艾丽森·汉妮根 克里斯·克莱因 托马斯·伊恩·尼古拉斯 娜塔莎·雷昂 泰拉·瑞德 西恩·威廉·斯科特 米娜·苏瓦丽,192万,"<a href=""https://v.qq.com/x/cover/mesz0t0nvy9xjbo.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/mesz0t0nvy9xjbot1444920777.jpg/220"">"
最后一支歌,8.1,True,主演：麦莉·赛勒斯 利亚姆·海姆斯沃斯,92万,"<a href=""https://v.qq.com/x/cover/e86qbm62y94w58h.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/e86qbm62y94w58h1536638354/220"">"
宋朝灰姑娘,8.1,True,主演：王鹏凯 周子茵 朱一龙 杨净如,171万,"<a href=""https://v.qq.com/x/cover/m4icj8s6o2xysqy.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/m4icj8s6o2xysqy1550734582/220"">"
刺妃,8.1,True,主演：朱一龙 谢闻轩 刘济恺 刘子菲,149万,"<a href=""https://v.qq.com/x/cover/90bo5ld76vilzcn.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/90bo5ld76vilzcnt1444768381.jpg/220"">"
双肥临门,8.1,True,主演：沈殿霞 董骠 曾志伟 张曼玉,316万,"<a href=""https://v.qq.com/x/cover/w6y9x3nmgszjq18.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/w6y9x3nmgszjq181550199271/220"">"
空中危机,8.1,True,主演：朱迪·福斯特 彼得·萨斯加德 肖恩·宾,199万,"<a href=""https://v.qq.com/x/cover/9s19kxqbo7ogq1z.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/9s19kxqbo7ogq1zt1444776746.jpg/220"">"
卡萨诺瓦,8.1,True,主演：希斯·莱杰 西耶娜·米勒 海伦·麦克洛瑞 蒂姆·麦克纳尼 查理·考克斯,466万,"<a href=""https://v.qq.com/x/cover/hw8f2eywg6y0mlk.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/hw8f2eywg6y0mlk1524919101/220"">"
世界，永别,8.1,False,主演：伊莲娜·雅各布 新井浩文 村田牧子 村上虹郎,160万,"<a href=""https://v.qq.com/x/cover/5q722tfpzdyemdb.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/5q722tfpzdyemdb1494833590/220"">"
荒野大飚客,8.1,True,主演：约翰·特拉沃尔塔 蒂姆·艾伦 马丁·劳伦斯 威廉姆·H·梅西,68万,"<a href=""https://v.qq.com/x/cover/2fzq2h50sgamocy.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/2fzq2h50sgamocyt1444811144.jpg/220"">"
吴运铎,8.1,True,主演：于晓光 王艺禅 墨阳 王晓晨,217万,"<a href=""https://v.qq.com/x/cover/gbww5uh49g9v7lf.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/gbww5uh49g9v7lf1529978846/220"">"
轰天炮,8.1,True,主演：梅尔·吉布森 丹尼·格洛弗,141万,"<a href=""https://v.qq.com/x/cover/k12j9deia3msqw0.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/k12j9deia3msqw0t1444895565.jpg/220"">"
灵气迫人,8.1,True,主演：周润发 叶倩文 罗烈 黄百鸣 黄锦荣,1377万,"<a href=""https://v.qq.com/x/cover/2y4gg9lyo3c4ljj.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/2y4gg9lyo3c4ljj1542183375/220"">"
老妇杀手,8.1,True,主演：汤姆·汉克斯 艾尔玛·霍尔 马龙·韦恩斯 J·K·西蒙斯 马志 斯蒂芬·鲁特,48万,"<a href=""https://v.qq.com/x/cover/x754prwpypkfmou.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/x754prwpypkfmout1444931279.jpg/220"">"
阿帕鲁萨镇,8.1,True,主演：维果·莫特森 芮妮·齐薇格 艾德·哈里斯,44万,"<a href=""https://v.qq.com/x/cover/1c15yz83pu07jzu.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/1c15yz83pu07jzut1444799204.jpg/220"">"
七七事变,8.1,True,主演：吴桂苓 吴京安 李法曾 杜志国,110万,"<a href=""https://v.qq.com/x/cover/ppzbcbs42nijrc9.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/ppzbcbs42nijrc9t1463868149.jpg/220"">"
天降奇兵,8.1,True,主演：肖恩·康纳利 纳萨鲁丁·沙 皮塔·威尔逊 托尼·库兰 斯图尔特·汤森德,187万,"<a href=""https://v.qq.com/x/cover/oltqypqiw0x3box.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/oltqypqiw0x3box1523496544/220"">"
深海圆疑,8.1,True,主演：达斯汀·霍夫曼 莎朗·斯通 塞缪尔·杰克逊 彼德·考约特 列维·施瑞博尔 奎恩·拉提法,64万,"<a href=""https://v.qq.com/x/cover/yqfd0rzsyjd3n44.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/yqfd0rzsyjd3n44t1444947454.jpg/220"">"
钓金龟,8.1,True,主演：英格丽·褒曼 加里·格兰特,4万,"<a href=""https://v.qq.com/x/cover/hi2leoj5p5h8tst.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/hi2leoj5p5h8tst1506063092/220"">"
男人女人和孩子,8.1,True,主演：亚当·桑德勒 詹妮弗·加纳 安塞尔·埃尔格特,187万,"<a href=""https://v.qq.com/x/cover/u8jkssomh4fywqs.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/u8jkssomh4fywqst1444901485.jpg/220"">"
我们的情人们,8.1,True,主演：爱德华多·诺列加 阿玛雅·萨拉曼卡 米歇尔·珍娜 费雷·马丁内兹 加比诺·迭戈,181万,"<a href=""https://v.qq.com/x/cover/a3j1lfvb3a76p34.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/a3j1lfvb3a76p341554880356/220"">"
武林志,8.1,True,主演：张云溪 李俊峰 李德玉 戈春艳,126万,"<a href=""https://v.qq.com/x/cover/8s49xy13vfyjwt9.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/8s49xy13vfyjwt91550198610/220"">"
魔鬼司令,8.1,True,主演：蕾伊·道恩·钟 丹·哈达亚 弗农·威尔斯,555万,"<a href=""https://v.qq.com/x/cover/us2k30mmt1ai3oc.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/us2k30mmt1ai3oc1550457057/220"">"
一条没有变成蓝色的鱼,8.1,False,主演：张钧甯 韦瑮 周云深,38万,"<a href=""https://v.qq.com/x/cover/2v6433sqbn1oi4l.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/2v6433sqbn1oi4l1554189227/220"">"
